smiles,NCI1,group
CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3O2.[Cl-],0,training
COC1=CC=C(C=C1)N2C=C(NC2=O)C3=CC(=C(C=C3)OC)OC,0,training
CC1=NC2=C(C=C1)C(=O)C3=C(C2=O)C=C(C(=C3)C)C,0,test
C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)C3(C4=C(C=CC(=C4)Br)NC3=O)O,0,training
C1COCCN1CCCNC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3,0,training
CCCCN1C2=C(C(=O)N(C1=O)CCCC)N3CCCN(C3=N2)CCC4=CC=C(C=C4)OCC(=O)NCCN(CC)CC,0,training
C1=CC=C2C=C(C=CC2=C1)C[N+]3=CN(C=C3)CCCCCCCCCCCCN4C=C[N+](=C4)CC5=CC6=CC=CC=C6C=C5,0,training
C1=CN=CC=C1CNC2=CC(=O)NC(=O)N2,0,training
CN1C2=C(C(=O)N(C1=O)C)NC(=N2)CCCCC3=NC4=CC=CC=C4N3,0,training
CC1=[N+](O[C@H]2[C@@H]1C(OC2=O)OC)[O-],0,training
CCOC(=O)N1CCC2(CC1)C[C@](C(O2)C)(C)C(=O)C,0,training
CN1C2=CC=CC=C2C(=NNC3=CC=CC(=C3)C(=O)O)C4=CC=CC=C41,0,valid
CCC1=[N+](C(NC1(C)C)(C)C)[O-],0,training
C=CCCCCCCCCCCC1(C=CC2=[N+](CCCN21)CCCCCN=C(N)N)O.Cl.[Cl-],0,training
COC1=C(C=C2C(=C1)C(=O)N3CCCC3C=N2)OCCCCNC(=O)C4=CC5=CC=CC=C5N4,0,training
CNCCN1C2=C(C=CC3=CC4=C(C=C32)OCO4)C5=CC(=C(C=C5C1=O)OC)OC,1,training
COC1=C(C=C2C3CC(CC4N3CCCC4)OC(=O)/C=C\C5=CC(=C(C=C5)O)C2=C1)O,0,training
C1C/C(=C/2\C3=CC=CC=C3NC2=O)/C4=C1C=C(C=C4)O,0,training
CC(=O)C1=C2CCCC3=C(C=C(C(=C32)O1)OC)Cl,0,training
CCOC(=O)C1=COC(CC1=O)(C)C2=CC=CC=C2,0,training
CC1(CC23C(O1)C(=C(C=C2NC(=NC4=CC=CC=C4)N(C3=O)C5=CC=CC=C5)C#N)C#N)C,0,training
CCOC(=O)C1=C(C=C(N1)C2=CC=C(C=C2)Cl)C3=CN=CC=C3,0,training
C1=CC=C(C=C1)C2=CC(=O)NC(=N2)C(=O)NC3=NNN=N3,0,training
CN(C)CC1CC/C(=C\C2=CC(=C(C=C2)Cl)Cl)/C1=O.Cl,0,training
C1=CC=C2C(=C1)C=CC3=C2NC4(C3(C(=O)C5=CC=CC=C54)O)O,0,training
COC1=CC2=C(C(=O)CC(O2)C3=CC=CC=C3)C(=C1)OC,0,training
CN1CCC2=CC(=C(C=C2C1C(C3=CC=CC=C3)C4=CC=CC=C4)OC)OC,0,training
C1=CC=C2C(=C1)C(=CN2)C3C(=O)C(N3C4=CC=C(C=C4)Cl)Cl,0,training
C1=CC=C(C=C1)C2=C([N+](=O)C3=CC=CC=C3N2[O-])C#N,0,test
CCO[C@@H]1[C@@H](C2CC[C@H](C3C24[C@H](O1)O[C@](CC3)(OO4)C)C)C,0,training
COC1=CC=C(C=C1)CNC2=NC(=NC(=N2)N3CCOCC3)NCC4=CC=C(C=C4)OC,0,valid
CC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)[N+](=O)[O-],0,valid
CC(C)(C)C(=O)C(CCN(C)C)C1=CC=CC=N1,0,training
COC1=CC=CC(=C1)CC(=O)N2CCN(CC2)CCCC3=CC=CC=C3.C(=O)(C(=O)O)O,0,training
C[C@@H]1[C@H](C[C@@]2(C([C@@]13CC(OC3O)C4=COC=C4)CCC5[C@@]2(O5)C)C)OC(=O)C,0,training
CC(=O)CC1CCC(=O)CCC(=O)OC(CCC(=O)CCC(=O)O1)CC(=O)C,0,training
CN(CC1=CN=C(N=C1N)N)C2=CC=C(C=C2)C(=O)O.Br,0,training
C[C@H]1[C@H](O[C@](CC1=C)([C@@H](C(=O)N[C@H]([C@@H]2C[C@H](C([C@H](O2)C[C@@H](COC)OC)(C)C)O)OC)O)OC)C,1,training
CCN1C(=O)C/C(=C\C(=O)C)/NC2=CC=CC=C21,0,training
C1CC1N2C(=NNC2=O)CC3=CC=CC=C3,0,training
CC(=O)O[C@@H]1[C@H]2COC(=O)[C@@H]2[C@@H](C3=CC4=C(C=C13)OCO4)C5=CC(=C(C(=C5)OC)OC)OC,1,training
CC1=CN(C(=O)NC1=O)[C@H]2C[C@](N(O2)C)(C)CO,0,training
CCOC(=O)CN1C(=C(C2=CC=CC=C21)/C=N/NC(=O)C3=CC4=C(O3)C=CC5=CC=CC=C54)C,0,test
CC1CC/C(=C/CCCC(=O)NC(C(=O)N(C(C(=O)N/C(=C(\C2=CC=CC=C2)/OC)/C(=O)O1)CC3=CC(=C(C=C3)O)Br)C)C)/C,1,training
CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)CC3=CC=C(C=C3)OC)C)C)C(C)C)NC(=O)C4=C5C(=C(C=C4)C)OC6=C(C(=O)C(=C(C6=N5)C(=O)NC7C(OC(=O)C(N(C(=O)CN(C(=O)C8CCCN8C(=O)C(NC7=O)C(C)C)C)C)CC9=CC=C(C=C9)OC)C)N)C,1,training
CC1=C(C=CC(=C1)C(CNC(C)CCN2C=NC3=C2C(=O)N(C(=O)N3C)C)O)O.Cl,0,training
C1=CC=C2C(=C1)C3C(=O)C4=CC=CC=C4C3(C2=O)Br,0,training
C1=NC(=C2C(=C(N(C2=N1)C3C(C(C(O3)CO)O)O)NN)C(=O)N)N,1,training
CC1=CC(=NC(=N1)N(CCCNC2=C3C=CC(=CC3=NC=C2)Cl)CC4=CC=CO4)Cl,0,training
CC(C)(C)OC(=O)NCCNC(=O)CN(CC(=O)OC)C1CCCCC1N(CC(=O)OC)CC(=O)OC,0,training
CCN(CC)C1=CC(=C(C=C1)N=C2C=CC(=C(C#N)C#N)C3=CC=CC=C23)C,0,training
CC(C)C12CCC3(CCC4C(C3C1)(CCCC4(C)C(=O)O)C)C(C2)CN,0,training
C1COCCN1C2=NC(=NC3=C2NC(=N3)COC(=O)N4C=CN=C4)Cl,0,training
CN1C2=CC=CC=C2C=C1C3=C(C4=CC=CC=C4N3C)C5=CC(=O)N(C5=O)C6=CC=CC=C6,0,training
C[C@@H]1CC[C@@]2(N(C1=O)[C@H](C(O2)C3=CC=CC=C3)CO)C,0,training
CC1=C[C@@H]2C(CC1)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)O)C)COC(=O)CCl,1,training
CC1=C(C(=NN1C2=C(C=CC(=C2)Cl)[N+](=O)[O-])C)Cl,0,training
COC(=O)N1CCN(CC1)/[N+](=N/OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])/[O-],0,training
CCCCCCCCCCCCCCCCNC1=NC(=O)N(C=C1)C2CC(C(O2)COC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=C(C=C5)OC)O,0,training
C[C@]1(CC[C@@H](C1(C)C)CN2C=CC(=O)NC2=O)CO,0,training
C1=C(C(C(C1NC2=C(C(=O)NC=N2)[N+](=O)[O-])O)O)CO,0,training
COC1=CC2=C(C3=C(C2=O)C4=C(C=C(C=C4)F)C(=O)N3CCCN5CCOCC5)N=C1,0,valid
C[C@@H]1C/C=C\C(=O)O[C@@H]([C@H](/C=C/[C@@H](C[C@@H](C1)OC(=O)N)C)C)/C=C/C#C/C=C/C(C)(C)[C@H](C2=C(C(=CC=C2)O)Br)O,1,training
C1=COC(=C1)/C=C\2/C(=NC(=N2)NN)Cl,0,valid
C[C@@]12CC/C=C(\CC[C@@H]3[C@@H]([C@@H]1O2)OC(=O)C3=C)/CN4C=C(N=N4)CNCCC5=CNC6=C5C=C(C=C6)Cl,0,training
CC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,0,training
COC1=C(C(=CC=C1)OC)NC(=O)C(=O)NN2C(=O)C3=CC=CC=C3N=C2NNC(=O)C4=CC=NC=C4,0,training
CC1C2=C(CN(CCC3=CC4=C(C=C3C1=O)OCO4)C)C5=C(C=C2)OCO5.C(=O)(C(=O)O)O,0,training
COC(=O)[C@]12CC[C@@H]3[C@H]1[C@@H](CC3)[C@@H](N2)C4=CC=CC=C4,0,valid
CCN1CCC2(CC1)C(C3=C(C(=O)N2)N(C4=C3C=CC(=C4Cl)Cl)C)C#N,0,test
COC1=C(C=CC(=C1)[C@H]2[C@@H](C(=CC3=CC(=C(C=C23)O)OC)C(=O)N)C(=O)N)O,0,training
CCC1=NNC(=O)N1/N=C/C2=CC=CC=C2Cl,0,training
CCCCCCCC(=O)OC[N+]1=CC=CC(=C1)C2=C(C(=C3N2CCC3)COC(=O)NC(C)C)COC(=O)NC(C)C.[I-],0,training
C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O,1,training
CC1=C(C=C(C=C1)NC(=O)CCC(=O)C(C#N)C2=CC=C(C=C2)Cl)C,0,training
CCC(=O)NC(C(F)(F)F)(C(F)(F)F)NC1=CC=C(C=C1)O,0,valid
C[C@@]12CCCC([C@H]1CC[C@]34[C@H]2C=C5C(=C(C(=O)O5)CO)[C@H]3O4)(C)C,0,training
CC/C(=C/C(=O)OC1C/C(=C/CC/C(=C/C2C1C(=C)C(=O)O2)/C(=O)O)/C)/C,0,training
C1=CC=C2C(=C1)C3=CC(=NC4=C3C(=N2)C(=O)C5=C4N=CC=C5)C6=CC=CC=N6,0,training
CC1(C(CCC2(C1CC=C3C2CCC4(C3(CCC4C5CC(C(OC5)C(C)(C)O)O)C)C)C)O)C,0,training
CC(=CC[C@]12CCN([C@H]1N(C3=CC=CC=C23)CC=C(C)C)C)C,0,training
CC1=C2C(=O)C=C(NC2=NC=C1)C3=CC=CC=C3,0,training
COC1=CC=C(C=C1)C2=NN(C=C2C3=NC(=NC(=C3)C4=CC=CC=C4)N)C5=CC(=CC=C5)Cl,0,training
COC1=CC=C(C=C1)C(C2=CNC3=C2C=C(C=C3)Br)C4=CNC5=C4C=C(C=C5)Br,1,training
COC1=CC2=C(CC(C3=C2C(=O)C4=CC=CC=C4C3=O)(C(=O)OC)C(=O)OC)C=C1,0,training
CC(C)NC(=O)OCC1=C2CCCN2C(=C1COC(=O)NC(C)C)C3=C[N+](=CC=C3)COC(=O)C4CCCCC4.[I-],0,training
CCC1CNC(=O)CC1CC(=O)OC,0,training
CC1=CC(=C(C(=C1)OC)O)C(=O)/C=C/C2=CC=CC=C2,0,training
C1=CC=C2C(=C1)/C(=C(/C3=CC(=C(C=C3)Cl)Cl)\Br)/OC2=O,0,training
COC1=CC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NCCCN(CC4=CC(=C(C(=C4)OC)OC)OC)CC5=CC(=C(C(=C5)OC)OC)OC,0,training
C1=CC=C2C(=C1)C(=CC=N2)/C=N/NC3=C(C=CC(=C3)Cl)[N+](=O)[O-],0,training
CC1=CC=C(C=C1)C(=O)N/N=C(/C2=CC=C(C=C2)N(C)C)\N=NC3=CC(=CC=C3)OC,0,training
C1=CC=C(C(=C1)C(=O)NCCCC(C(=O)O)NC(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=NC(=N4)N)N)C(=O)O,1,training
CCOC(=O)/C(=C(/C)\O)/C=NC1=CC=C(C=C1)C2=NC3=CC=CC=C3N2,0,training
CC(=O)C1=CN=C2C=CC(=NC2=C1NC3CCC(CC3)CN(C)C)C4=CC(=C(C(=C4)Cl)O)Cl,1,valid
C1=CC(=C(C=C1Br)Br)OCC(=O)N,0,valid
C1=CC(=CC=C1C#N)C(=O)/C=C/C2=CC(=C(C=C2)O)O,0,training
C1CCC(CC1)C2=CC=C(C=C2)OCCCCCCN3CCNCC3.Cl,0,training
COC1=CC2=NCCC3=C2C(=C1O)N=N3.I,0,training
COC1=CC=CC2=C1OC3C(C2)COC4=CC=CC=C34,0,training
CCC1=[N+](C=CN1CC2=NC3=CC=CC=C3C=C2)CC4=NC5=CC=CC=C5C=C4,1,training
CCOC(=O)/C(=C(/C(=O)/C(=C(/C1=CC=CC=C1)\O)/Br)\O)/C(=O)N,0,training
C\1NC/C(=C\C2=CC=C(C=C2)Cl)/C(=O)/C1=C/C3=CC=C(C=C3)Cl.Cl,0,training
CC(C(=O)NC(CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)N)NC(=O)C(CC2=CC=C(C=C2)[N+](=O)[O-])NC(=O)C(CCCCN)N,0,training
COC1=CC2=C(C=C1)NC(=C2)C(=O)N3CC(C4=C3C=C(C5=CC=CC=C54)N)CCl,1,training
C1=CC(=CC=C1/C=C(\C#N)/N2C3=CC(=C(C=C3N=N2)Cl)Cl)Br,0,training
C/C/1=C/C(=O)/C=C(\[C@]2([C@@H]([C@H](C[C@H](O2)[C@]34[C@H](O3)[C@@H](C1)OC4=O)C(=C)C)O)O)/C,0,training
CC(C)(C)OC(=O)N1CCC2=CC=CC=C2C1C3(C(=C(C3=O)C4=CC=CC=C4)N(C)C)OC,0,training
COC1=CC=C(C=C1)C2C(CN=C2N)C3=CC=CC=N3,0,training
CN1C2=CC=CC=C2C(=N[C@@H](C1=O)NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(=O)N)C3=CC=CC=C3,0,training
CC(C)N1C(=[N+](C2=C1C(=O)C3=CC=CC=C3C2=O)C)/C=C/C4=CC=CC=C4.[I-],1,training
CCCCCCCCCCCCOC(=N)N1CCOCC1,0,training
C1CCCCCC(CCCCC1)(C#N)O,0,training
C1=CC=C2C(=C1)C(=O)N(C=N2)N3C(C(C3=O)Cl)C4=CC(=CC=C4)[N+](=O)[O-],0,training
C1=CC=C(C(=C1)/C=C/2\C3=CC=CC=C3C4=C2C=C(C=C4)[N+](=O)[O-])OCCN,0,test
CC1=CC2=C(C(=C1Cl)C)C(=O)C3=C(O2)N(C(=O)C=C3)C,0,training
C1=CC(=C(C2=C1/C(=C\C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)/C(=O)N2)Cl)Cl,0,valid
C1=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])Cl)[N+](=O)[O-],0,training
CN=C(NC#N)N(CC1=CC=CC=C1)CC2=CC=CC=C2,0,training
C1=CC(=CC(=C1)O)NC(=O)C2=CC=C(C=C2)NC3=C(C(=O)N(C3=O)CC4=C(C=C(C=C4)Cl)Cl)Cl,0,training
CN1C2=C(C3=C1C4=CC=CC=C4CCC3)C(=O)NN=C2,0,training
CN1C=C2C=CC=CC2=C1C3=NC(=NC(=N3)F)NC4=CC=C(C=C4)N,0,training
CC1=CN(C(=O)NC1=O)CC2=NCC(CN2)(C)C.Cl,0,training
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCNC(CO)C(C3=CC=C(C=C3)[N+](=O)[O-])O,0,training
C1=CN(C(=O)NC1=O)C2(C=C(C(C2O)O)CO)CO,0,valid
CCC12CC(C(C(=O)N1)C(=O)N2)C3=CC=CC=C3,0,training
C1=CC=C(C=C1)COC2=C(C=C(C(=C2)C=O)N)OCC3=CC=CC=C3,0,training
C1C2=C(C3=CC=CC=C3NC1=O)N=C(C=C2C4=CC=CC=C4)C5=CC(=CC=C5)Cl,0,training
CCOC(=O)NN(C(=C1NCCN1)C(=O)C2=CC=C(C=C2)Cl)C(=O)OCC,0,training
CCCCCCCCCCCCCCNCC(OCC)OCC,0,training
COC(=NCCC1=CCCCC1)OC,0,training
COC1=C(C=C(C=C1)/C=C(\C2=CC(=C(C(=C2)OC)OC)OC)/C(=O)N3CCN(CC3)C4=CC=CC=C4)O,0,test
C[C@]12CC[C@H]3[C@H]([C@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O,1,training
C1=CC(=CC(=C1)Cl)NC(=O)CC/C(=N\O)/CC(=O)C2=CC=C(C=C2)Cl,0,training
C[C@@H]1CCOC(=O)/C=C/C=C\C(=O)O[C@@H]2C[C@@H]3[C@@]4([C@]2(C5(CCC6([C@H]([C@H]5O3)O6)C)COC(=O)[C@H]1O)C)CO4,1,valid
C1CCC2=C(C1)C(=O)N(N2)C3=NC=C(C(=O)N3)C(=O)O,0,training
CC1=CC=C(C=C1)CNC2=C3C=CC(=CC3=NC4=CC=CC=C42)NC(=O)CCN5CCCC5,0,training
COC1=CC=CC=C1NC(=O)C(=O)C(C2=NC3=C(C=C(C=C3)[N+](=O)[O-])NC2=O)/C(=N/NC(=O)N)/C(=O)OC,0,training
COC1=CC=C(C=C1)CN(C2C(OC(C2O)N3C=C(C(=O)NC3=O)I)CO)O,0,training
C1CCN[C@@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,1,training
CCCCCCCCC/C=C/1\CC(OC1=O)(CO)COC(=O)C2CCCCC2,0,training
C1=CC=C(C=C1)/C=C/C=C2C(=C(C(=C2Cl)Cl)Cl)Cl,1,valid
CC1=C2C=C(C=C(C2=CC=C1)C(=O)O[C@H](C(=O)NCCN(C)CCNC(=O)[C@H]([C@@]3(CO3)C)OC(=O)C4=CC(=CC5=C(C=CC=C45)C)OC)[C@@]6(CO6)C)OC,1,training
C[C@H](C1=NN=C2N1C=C(C=C2F)C3=CN(N=C3)C)N4C=CC5=C(C4=O)C=C(C=N5)OCCOC,0,training
CC1COC2(CC1OC(=O)/C=C/C3=CC=CC=C3)C4(CO4)C5CCC(CC5O2)C(=O)OC6C(C(C(C(O6)C)O)OC(=O)C)OC7C(C(C(C(O7)C)O)O)O,1,training
CN(C)C(=O)C(C1=CC=CC=C1)NCCO,0,training
C1C(=C(C2=CC=CC=C2O1)O)C(=O)C(=O)NC3=CC=C(C=C3)Cl,0,training
CN1C(=CC(=N1)C(=O)N2CC(C3=C2C=C(C4=CC=CC=C43)N)CCl)NC(=O)NC5=CC(=NN5C)C(=O)N6CC(C7=C6C=C(C8=CC=CC=C87)N)CCl,0,training
C1CN=C(N1)N/N=C\C2=CC=CC=C2C(=O)O.I,0,training
COC(=O)C1(CC2=C(C1)C3=C(CCC3)C=C2)CC4=CC5=C(CCC5)C=C4,0,training
C1=COC(=C1)/C=C\2/C(=O)N3C(=CN(C3=N2)CCCO)N,0,test
C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)Cl)[N+](=O)[O-],0,training
CC(=C)[C@H]1CCC(=CC1)CO,0,training
CC1=CC2C3(CC1)COC(=O)C4C5(O4)CCOC6(C5OC(C6O)O)/C=C/C=C\C(=O)O[C@H]7[C@]3([C@]8(CO8)[C@@H](C7)O2)C,1,training
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC(=CC=C7)[N+](=O)[O-])(CO4)OC(=O)C)O)C)OC(=O)C,0,training
CCN(CC)CCCC(C1=CC=C(C=C1)F)NC2=C3C=C(C=CC3=NC4=C2C=CC(=C4)Cl)OC,0,training
COC1=C(C2=C(C=C1)C(=O)C3=C2NCCC4=CC5=C(C=C43)OCO5)OC,0,training
CC(=O)NC1=CC2=C(C=C1)N3C=CC4=CC=CC=C4C3=N2,0,training
C1=CC=C(C=C1)C2=NC3=C(C=CC(=C3)C(F)(F)F)N=C2OC4=CC=C(C=C4)C#N,0,valid
CCOC(=O)CCC(C(=O)OCC)N1C2=C(C=CC(=C2)NC3=C([N+](=C4C=CC(=CC4=[N+]3[O-])Cl)[O-])C)N=N1,0,training
C1/C(=C\C2=CC(=C(C=C2)O)O)/C(=O)/C(=C/C3=CC(=C(C=C3)O)O)/C1,0,training
CN1C2=C(C3=CC(=C(C=C3C1=O)OC)OC)C(=O)C4=C2C=CC(=C4)C(=O)OC,0,training
C/C(=C(\C1=CC=C(C=C1)OCCN2CCCC2)/C3=CC=C(C=C3)Cl)/C4=CC=C(C=C4)OC,0,training
COC(=O)C1=C(C2(CCCCCC2=O)OC1=O)C(=O)OC,0,training
C1=CC=C2C(=C1)C(=C(C(=O)O2)/C=N/C(=O)N)O,0,training
COC(=O)CCC1(C=CC(=O)C=C1)O,0,training
C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCCOCCOCCNC(=O)C4=CC5=C(O4)C(=O)C6=CC=CC=C6C5=O,0,training
C1CC1C2=NC=C(C3=CC=CC=C3O2)O,0,training
CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,1,training
COC(=O)C1=CC=C(C=C1)NCC2=CC(=O)C=CC2=O,0,valid
CCOC1=C(C=CC(=C1)NC(=O)C)C(=O)NN2C(=N/C(=C\C3=CC=C(C=C3)Cl)/C2=O)C4=CC=CC=C4,0,training
CC1=CC(=CN=C1F)C2=CC=C(C=C2)C3C(=C(OC4=C3C(=O)OC5=CC=CC=C54)N)C#N,0,training
C/C=C(\C)/C(=O)O[C@H]1C=CC(=O)O[C@H]1CNC(=O)[C@H](C)O,0,training
C/C/1=C\CCC(C2CC(C(C/C(=C/CC1)/C)OC(=O)/C=C/C3=CC=CC=C3)C(=C)C(=O)O2)(C)O,0,valid
C/C=C(\C)/C(=O)OC1CC(/C=C\C(/C(=C/C2C1C(=C)C(=O)O2)/C)O)(C)O,0,test
COC(=O)CCC1=CNC2=C1C=C(C=C2)N(CCCl)CCCl,0,training
CC1=CC(=CC(=C1OC)C)C(=O)C2=C(C(=C(C=C2)OC)NC(=O)C)OC,1,training
C1CCC2=C(C1)C3(C(=O)N4C(NC(N=C4C3(C(N2)C5=CC=CC=C5)C#N)C6=CC=CC=C6)C7=CC=CC=C7)C#N,0,valid
C=CCO/N=C(/C1=CC=CC=C1)\OC(=O)C2=CC=C(C=C2)[N+](=O)[O-],0,test
CN(C)C1=CC=C(C=C1)C=NCC2CCCN3C2CCCC3,0,training
CC1=C(C(=NN1)C(=O)OC)N=NN(C)CCC#N,0,training
CC1=C(C(C(=C(N1)C)C(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-])C2=CC=CC=C2C(F)(F)F)C(=O)OC(C)C,0,training
C[C@@H]1[C@@H]2[C@H](C(=O)O[C@H]3[C@@]24CO[C@@]([C@@H]1O)([C@@H]4[C@@]5([C@@H](C3)C(=CC(=O)[C@H]5O)C)C)O)CC(=O)C=C(C)C,1,valid
COC1=CC2=C(C=C1)N(CC(=O)N2)C3=NC(=NC4=CC=CC=C43)NC5CC5,1,training
COC1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N,0,training
CC(=O)N(C)C1=C(C2=C(C=C1)N=CC=C2)[N+](=O)[O-],0,training
COC1=CC2=C(C=C1)N3C=C4C=CC=CC4=C3C(=O)N2,1,training
C1=CC2=C(C(=O)C=C(C2=O)NCCC3=CC(=C(C=C3)O)O)N=C1,0,training
CC1=NC=CC(=C1)C(=O)NC2=NC3=C(N2[C@@H]4CCCCN(C4)C(=O)/C=C/CN(C)C)C(=CC=C3)Cl,0,training
COC1=CC(=CC(=C1OC)OC)[C@H]2[C@H]3COC([C@H]3CO2)C4=CC5=C(C(=C4)OC)OCO5,0,training
COC1=CC2=C(C=C1)C(C3=C(N2)COC3=O)C4=CC(=CC(=C4)OC)OC,1,test
CN1C2=CC=CC=C2/C(=C/C3=CC(=C(C(=C3)OC)OC)OC)/C1=O,0,valid
CC1=CC2=C(C=C1C)N3C(=C(C(=C(C3=O)CN4CCOCC4)C5=CC=CC=C5)C#N)N2,0,training
CC\1=NN(C(=O)/C1=C\C2=CC(=CC=C2)[N+](=O)[O-])C(=O)C3=CC=C(C=C3)NC(=O)C,0,test
C1=CC=C(C=C1)CNC2=C(C(=C(C(=N2)NCC3=CC=CC=C3)C#N)C4=CC(=CC=C4)O)C#N,0,training
C1=CC=C(C=C1)OCCOC2=C(C(=O)C3=CC=CC=C3C2=O)OCCOC4=CC=CC=C4,0,training
CN1C(=O)C2CCCC(=O)N2C3=C1N=CC=C3,0,training
CCCCC[C@H]1CC=C2[C@@H](CC=CCCCC(=O)O[C@H](CC=C3[C@@H](CC=CCCCC(=O)O[C@H](CC=C4[C@@H](CC=CCCCC(=O)O1)C=CC4=O)CCCCC)C=CC3=O)CCCCC)C=CC2=O,1,training
C[N+](C)(C)CC(=O)N/N=C(/CC1=NC2=C(C=C(C=C2)[N+](=O)[O-])NC1O)\C(=O)NC3=C(C=C(C=C3)OC)OC.[Cl-],0,training
CC1=NN=C(O1)[C@]2(CC[C@H]3[C@H]([C@@H]2CC#N)CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,0,training
CN1C=C(C(=N1)OC)NC2=C3C(=NC(=N2)N4C[C@H]([C@@H](C4)F)NC(=O)C=C)N(C=N3)C,1,training
CN(C)C1=CC=C(C=C1)/C=N/N2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C4,0,training
C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O,1,training
CC1=CC(=CC2=C1NC(=O)C2(C(C3=CC=C(C=C3)OC)C(=O)C4=CC=C(C=C4)OC)O)Cl,0,valid
CC1=CN(C(=O)NC1=O)[C@@H]2C[C@@H]([C@@H]2O)CO,0,training
CC1CC(N(O1)C(=O)C2=CC=C(C=C2)Br)NC3=CC=C(C=C3)Br,0,valid
C1CC(CN(C1)CCC2=CNC3=CC=CC=C32)C(=O)O,0,training
CCOC1=NC=NC2=C1C(=C(C=C2)Cl)I,0,training
C1=CC=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2F,0,training
COC1=C(C=C2C(=C1)CC/C(=C\C3=CC=C(C=C3)O)/C2=O)OC,0,training
CC(=O)NC1=CC2=C(C=C3C(=C2C=C1)C(CN3C(=O)CCCCCC(=O)N4CC(C5=C6C=CC(=CC6=C(C=C54)O)NC(=O)C)CCl)CCl)O,1,training
CC(C)C(=O)C1=C(N(C2=CC(=C(C=C2[N+]1=O)F)F)[O-])C(F)(F)F,0,training
CC(C1=CC=C(C=C1)OCCC[N+](C)(C)C)(C(C)(C2=CC=C(C=C2)OCCC[N+](C)(C)C)O)O.[Br-],0,valid
COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)OC,1,test
CC1CC(C(C(C=C(C(C(/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)N)/C)OC)OC(=O)N)C)C)O)OC,0,training
CCOC(=O)CCCO,0,training
CC1=CC=CC=C1N(CCC#N)C2=NN(C(C2)C3=CC=CC=C3)C(=O)CC(=O)NC4=CC=C(C=C4)Cl,0,training
CN1CCC(CC1)C2=C(C=C(C(=C2OC)C(=O)/C=C/C3=C(C=C(C=C3OC)OC)OC)O)OC,0,training
C1CCN(C1)CC(=O)NC2=CC3=C(C=C2)OCC4C3OC5=CC=CC=C5C4,0,training
CCOC(C#CC)(OCC)OCC,0,training
COC1=CC(=CC(=C1OC)OC)/C=C/2\CCCC3=C2NC(=NC3C4=CC(=C(C(=C4)OC)OC)OC)N,0,training
C1CN(CCN1C2=CC=CC=N2)C3=C(C4=C(C(=O)C=CC4=O)C(=C3Cl)O)O,0,training
